ID,Name,Filename,Prompt
"ph_chicken_peri_peri","Peri Peri Chicken Pizza (Pizza Hut)","ph_chicken_peri_peri.png","Professional food photography of Peri Peri Chicken Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_chicken_cheese_burst","Chicken & Cheese Pizza (Pizza Hut)","ph_chicken_cheese_burst.png","Professional food photography of Chicken & Cheese Pizza (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_loaded_breadstix","Loaded Breadstix (Pizza Hut)","ph_loaded_breadstix.png","Pizza Hut Loaded Breadstix, long cheesy garlic bread sticks baked till golden, loaded with toppings and melted cheese, served with a dipping sauce, professional food photography."
"ph_exotica_garlic_bread","Exotica Veggie Garlic Bread (Pizza Hut)","ph_exotica_garlic_bread.png","Pizza Hut Exotica Veggie Garlic Bread, baked bread topped with exotic vegetables and melted cheese on garlic butter base, served with sauce, professional food photography."
"ph_cheesy_garlic_bread","Cheesy Garlic Bread (Pizza Hut)","ph_cheesy_garlic_bread.png","Professional food photography of Cheesy Garlic Bread (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_cheesy_pockets","Cheesy Pockets (Pizza Hut)","ph_cheesy_pockets.png","Pizza Hut Cheesy Pockets, small square baked dough pockets filled with gooey melted cheese and a savory filling, golden crust, professional food photography."
"ph_bbq_chicken_wings","BBQ Baked Chicken Wings (Pizza Hut)","ph_bbq_chicken_wings.png","Professional food photography of BBQ Baked Chicken Wings (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_spicy_chicken_wings","Spicy Baked Chicken Wings (Pizza Hut)","ph_spicy_chicken_wings.png","Professional food photography of Spicy Baked Chicken Wings (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_sprinkled_fries","Cheesy Sprinkled Fries (Pizza Hut)","ph_sprinkled_fries.png","Professional food photography of Cheesy Sprinkled Fries (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_pasta_tandoori_paneer","Tandoori Paneer Pasta (Pizza Hut)","ph_pasta_tandoori_paneer.png","Professional food photography of Tandoori Paneer Pasta (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_pasta_tomato_twist","Tomato Twist Pasta (Pizza Hut)","ph_pasta_tomato_twist.png","Professional food photography of Tomato Twist Pasta (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_brownie","Brow-wow-nie Chocolate Brownie (Pizza Hut)","ph_brownie.png","Professional food photography of Brow-wow-nie Chocolate Brownie (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"ph_choco_brownie_mcflurry","Choco Mousse Cake (Pizza Hut)","ph_choco_brownie_mcflurry.png","Professional food photography of Choco Mousse Cake (Pizza Hut), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_aloo_tikki","Aloo Tikki Burger (Burger King)","bk_aloo_tikki.png","Professional food photography of Aloo Tikki Burger (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_veg_classic","BK Veg Classic Burger (Burger King)","bk_veg_classic.png","Professional food photography of BK Veg Classic Burger (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_veggie_bean","Veggie & Bean Burger (Burger King)","bk_veggie_bean.png","Professional food photography of Veggie & Bean Burger (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_paneer_royale","Paneer Royale Burger (Burger King)","bk_paneer_royale.png","Burger King style Paneer Royale Burger, a marinated grilled paneer patty on a premium bun with cheese, lettuce and a tangy sauce, premium fast food presentation, professional food photography."
"bk_tandoori_paneer_burger","Tandoori Paneer Burger (Burger King)","bk_tandoori_paneer_burger.png","Professional food photography of Tandoori Paneer Burger (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_chicken_royale","Chicken Royale Burger (Burger King)","bk_chicken_royale.png","Burger King style Chicken Royale Burger, a crispy fried chicken fillet in a premium bun with mayo, lettuce and pickles, tall and impressive, professional fast food photography."
"bk_spicy_chicken_burger","Spicy Chicken Burger (Burger King)","bk_spicy_chicken_burger.png","Professional food photography of Spicy Chicken Burger (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_chicken_double_patty","Chicken Double Patty Burger (Burger King)","bk_chicken_double_patty.png","Professional food photography of Chicken Double Patty Burger (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_chicken_strikes","Chicken Strikes (Burger King)","bk_chicken_strikes.png","Burger King Chicken Strikes, crispy boneless chicken pieces served in a box, similar to chicken strips, professional fast food photography."
"bk_king_fries_small","King Fries Small (Burger King)","bk_king_fries_small.png","Professional food photography of King Fries Small (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_peri_peri_fries","Peri Peri Fries (Burger King)","bk_peri_peri_fries.png","Professional food photography of Peri Peri Fries (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_hash_browns","Hash Browns (Burger King)","bk_hash_browns.png","Professional food photography of Hash Browns (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_veggie_strips","Veggie Strips (Burger King)","bk_veggie_strips.png","Burger King Veggie Strips, golden crispy breaded vegetable strips served in a paper holder, professional fast food photography."
"bk_chicken_nuggets_9","Chicken Nuggets 9pc (Burger King)","bk_chicken_nuggets_9.png","Professional food photography of Chicken Nuggets 9pc (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_mozzarella_sticks","Mozzarella Sticks (Burger King)","bk_mozzarella_sticks.png","Professional food photography of Mozzarella Sticks (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_chocolate_shake","Chocolate Thick Shake (Burger King)","bk_chocolate_shake.png","Burger King thick Chocolate Milkshake, a rich dark chocolate shake in a branded cup with the BK logo, topped with whipped cream, professional beverage photography."
"bk_strawberry_shake","Strawberry Thick Shake (Burger King)","bk_strawberry_shake.png","Burger King Strawberry Thick Shake, a vibrant pink milkshake in a branded cup, topped with whipped cream and a strawberry, professional beverage photography."
"bk_vanilla_shake","Vanilla Thick Shake (Burger King)","bk_vanilla_shake.png","Burger King Vanilla Thick Shake, a creamy white vanilla milkshake in a branded cup, topped with whipped cream, professional beverage photography."
"bk_soft_serve","Soft Serve Ice Cream (Burger King)","bk_soft_serve.png","Professional food photography of Soft Serve Ice Cream (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_bk_fusion","BK Fusion Sundae (Burger King)","bk_bk_fusion.png","Professional food photography of BK Fusion Sundae (Burger King), authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"bk_cold_coffee","Cold Coffee (Burger King)","bk_cold_coffee.png","Burger King Cold Coffee, a chilled coffee drink served in a branded Burger King clear cup over ice, professional beverage photography."
"bk_hot_coffee","Hot Coffee / BK Cafe (Burger King)","bk_hot_coffee.png","Burger King BK Cafe Hot Coffee, a steaming cup of coffee in a branded white Burger King cup, professional beverage product photography."
"dominos_4_cheese_pizza","The 4 Cheese Pizza (Domino","dominos_4_cheese_pizza.png","Professional food photography of The 4 Cheese Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_veg_extravaganza","Veg Extravaganza Pizza (Domino","dominos_veg_extravaganza.png","Professional food photography of Veg Extravaganza Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_cheese_n_corn","Cheese N Corn Pizza (Domino","dominos_cheese_n_corn.png","Professional food photography of Cheese N Corn Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_fresh_veggie","Fresh Veggie Pizza (Domino","dominos_fresh_veggie.png","Dominos Fresh Veggie Pizza, topped with fresh tomatoes, capsicum and sweet baby corn on a thin crust with a light cheese topping, professional pizza photography."
"dominos_paneer_makhani","Paneer Makhani Pizza (Domino","dominos_paneer_makhani.png","Professional food photography of Paneer Makhani Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_indi_tandoori_paneer","Indi Tandoori Paneer Pizza (Domino","dominos_indi_tandoori_paneer.png","Professional food photography of Indi Tandoori Paneer Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_moroccan_spice_pasta_veg","Moroccan Spice Pasta Pizza Veg (Domino","dominos_moroccan_spice_pasta_veg.png","Professional food photography of Moroccan Spice Pasta Pizza Veg (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_achari_do_pyaza","Achari Do Pyaza Pizza (Domino","dominos_achari_do_pyaza.png","Professional food photography of Achari Do Pyaza Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pepper_bbq_onion","Pepper Barbecue & Onion Pizza (Domino","dominos_pepper_bbq_onion.png","Professional food photography of Pepper Barbecue & Onion Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_chicken_sausage","Chicken Sausage Pizza (Domino","dominos_chicken_sausage.png","Professional food photography of Chicken Sausage Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_chicken_fiesta","Chicken Fiesta Pizza (Domino","dominos_chicken_fiesta.png","Dominos Chicken Fiesta Pizza, loaded with grilled chicken pieces, capsicum and peppy spices on a cheesy base, professional pizza food photography."
"dominos_indi_chicken_tikka","Indi Chicken Tikka Pizza (Domino","dominos_chicken_tikka.png","Dominos Indi Chicken Tikka Pizza, marinated tandoori chicken tikka on a pizza with onions and capsicum, an Indian-flavored pizza, professional food photography."
"dominos_keema_do_pyaza","Keema Do Pyaza Pizza (Domino","dominos_keema_do_pyaza.png","Professional food photography of Keema Do Pyaza Pizza (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_moroccan_spice_pasta_nonveg","Moroccan Spice Pasta Pizza Non-Veg (Domino","dominos_moroccan_spice_pasta_nonveg.png","Professional food photography of Moroccan Spice Pasta Pizza Non-Veg (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_creamy_tomato_pasta_nonveg","Creamy Tomato Pasta Pizza Non-Veg (Domino","dominos_creamy_tomato_pasta_nonveg.png","Professional food photography of Creamy Tomato Pasta Pizza Non-Veg (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_chicken_wings_peri_peri","Roasted Chicken Wings Peri Peri (Domino","dominos_chicken_wings_peri_peri.png","Professional food photography of Roasted Chicken Wings Peri Peri (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_chicken_wings_bbq","BBQ Roasted Chicken Wings (Domino","dominos_chicken_wings_bbq.png","Professional food photography of BBQ Roasted Chicken Wings (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_paneer_tikka_stuffed_gb","Paneer Tikka Stuffed Garlic Bread (Domino","dominos_paneer_tikka_stuffed_gb.png","Professional food photography of Paneer Tikka Stuffed Garlic Bread (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_chicken_pepperoni_stuffed_gb","Chicken Pepperoni Stuffed Garlic Bread (Domino","dominos_chicken_pepperoni_stuffed_gb.png","Professional food photography of Chicken Pepperoni Stuffed Garlic Bread (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_cheese_jalapeno_dip","Cheese Jalapeno Dip (Domino","dominos_cheese_jalapeno_dip.png","Professional food photography of Cheese Jalapeno Dip (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_red_velvet_lava_cake","Red Velvet Lava Cake (Domino","dominos_red_velvet_lava_cake.png","Professional food photography of Red Velvet Lava Cake (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_butterscotch_mousse_cake","Butterscotch Mousse Cake (Domino","dominos_butterscotch_mousse_cake.png","Professional food photography of Butterscotch Mousse Cake (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_brownie_fantasy","Brownie Fantasy (Domino","dominos_brownie_fantasy.png","Professional food photography of Brownie Fantasy (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_chicken_parcel","Chicken Parcel (Domino","dominos_chicken_parcel.png","Professional food photography of Chicken Parcel (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_veg_parcel","Paneer Zingy Veg Parcel (Domino","dominos_veg_parcel.png","Dominos Paneer Zingy Veg Parcel, a baked dough pocket filled with spiced paneer and tangy sauce, golden crust, professional food photography."
"dominos_crunchy_strips","Crunchy Strips (Domino","dominos_crunchy_strips.png","Dominos Crunchy Strips, crispy breaded chicken strips served in a Dominos branded box with a dipping sauce, professional food photography."
"dominos_potato_cheese_shots","Potato Cheese Shots (Domino","dominos_potato_cheese_shots.png","Professional food photography of Potato Cheese Shots (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_taco_mexicana_veg","Taco Mexicana Veg (Domino","dominos_taco_mexicana_veg.png","Professional food photography of Taco Mexicana Veg (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_taco_mexicana_nonveg","Taco Mexicana Non-Veg (Domino","dominos_taco_mexicana_nonveg.png","Professional food photography of Taco Mexicana Non-Veg (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_crinkle_fries","Crinkle Fries (Domino","dominos_crinkle_fries.png","Professional food photography of Crinkle Fries (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pasta_creamy_tomato_veg","Creamy Tomato Pasta Veg (Domino","dominos_pasta_creamy_tomato_veg.png","Professional food photography of Creamy Tomato Pasta Veg (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pasta_tikka_masala","Tikka Masala Pasta (Domino","dominos_pasta_tikka_masala.png","Professional food photography of Tikka Masala Pasta (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pasta_cheesy_jalapeno","Cheesy Jalapeno Pasta (Domino","dominos_pasta_cheesy_jalapeno.png","Professional food photography of Cheesy Jalapeno Pasta (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pasta_chicken_creamy_tomato","Creamy Tomato Pasta Chicken (Domino","dominos_pasta_chicken_creamy_tomato.png","Professional food photography of Creamy Tomato Pasta Chicken (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pm_golden_corn","Pizza Mania Golden Corn (Domino","dominos_pm_golden_corn.png","Professional food photography of Pizza Mania Golden Corn (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pm_margherita","Pizza Mania Margherita (Domino","dominos_pm_margherita.png","Professional food photography of Pizza Mania Margherita (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pm_peppy_paneer","Pizza Mania Peppy Paneer (Domino","dominos_pm_paneer.png","Dominos Pizza Mania Peppy Paneer, a small personal paneer pizza with capsicum on a thin crust, professional food photography."
"dominos_pm_chicken_tikka","Pizza Mania Chicken Tikka (Domino","dominos_pm_chicken_tikka.png","Professional food photography of Pizza Mania Chicken Tikka (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pm_pepper_bbq","Pizza Mania Pepper BBQ Chicken (Domino","dominos_pm_pepper_bbq.png","Professional food photography of Pizza Mania Pepper BBQ Chicken (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_paratha_pizza_veg","Paratha Pizza Veg (Domino","dominos_paratha_pizza.png","Dominos Paratha Pizza, an Indian fusion pizza on a paratha-style bread base with Indian toppings and spiced gravy, unique product, professional food photography."
"dominos_paratha_pizza_chicken","Paratha Pizza Chicken (Domino","dominos_paratha_pizza_chicken.png","Professional food photography of Paratha Pizza Chicken (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_pepsi_can","Pepsi (Domino","dominos_pepsi_can.png","Professional food photography of Pepsi (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_7up","7UP (Domino","dominos_7up.png","Professional food photography of 7UP (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_mirinda","Mirinda Orange (Domino","dominos_mirinda.png","Professional food photography of Mirinda Orange (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_lipton_ice_tea","Lipton Ice Tea (Domino","dominos_lipton_ice_tea.png","Professional food photography of Lipton Ice Tea (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
"dominos_water_bottle","Mineral Water (Domino","dominos_water_bottle.png","Professional food photography of Mineral Water (Domino, authentic and accurate, gourmet plating on elegant crockery, top-quality restaurant presentation, vivid colors, dark moody background."
